geometry_id,physical_lineage_id,family,L,voxel_um,seed,relation,frozen_relation,analysis_relation,parent_id,geometry_sha256,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,solid_fraction,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,state_phis,state_amp,state_hlen,restriction_fraction
SF55-L40-S101,LINEAGE-6ca7820524bc75f9,SOLID_FRACTION,40,30.0,101,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.55,0,8,0.0
SF55-L40-S211,LINEAGE-da7edd8ce9b9b489,SOLID_FRACTION,40,30.0,211,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.55,0,8,0.0
SF55-L40-S307,LINEAGE-843ab07fcc10c42f,SOLID_FRACTION,40,30.0,307,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,0.55,0,8,0.0
SF55-L40-S401,LINEAGE-35ffbdf7c6010b57,SOLID_FRACTION,40,30.0,401,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,0.55,0,8,0.0
SF55-L40-S503,LINEAGE-a156966db45222e2,SOLID_FRACTION,40,30.0,503,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,aabc25d1d2487ecdcfb50c7c91e005c19b1dd0036f551767947afdc65490fb55,0.41021875,0.410109375,0.410109375,0.410109375,0.58978125,0.15240625,1.0,2.449489742783178,6.0,-2,0.55,0,8,0.0
SF55-L40-S601,LINEAGE-b29014f14329deae,SOLID_FRACTION,40,30.0,601,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,0cb40b71d69f59426569ee0f2f346d9e00273ed30ee6fdd41dc640489eaac4ec,0.417125,0.417078125,0.417078125,0.417078125,0.582875,0.149375,1.0,2.8284271247461903,6.082762530298219,0,0.55,0,8,0.0
SF55-L40-S701,LINEAGE-10d3819d55720b7f,SOLID_FRACTION,40,30.0,701,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,82aa4557ba6e0f9cca8a11f57148d2888fa4592638c13bea4928e3918f3eae17,0.3968125,0.39675,0.39675,0.39675,0.6031875,0.16721875,1.0,2.23606797749979,5.0,-2,0.55,0,8,0.0
SF55-L40-S809,LINEAGE-96b7bea488703442,SOLID_FRACTION,40,30.0,809,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,3b87f9ad30892debce6f609408b39f6b7fc5e94b1952e449dfb1b74aaf98e918,0.42140625,0.421234375,0.421234375,0.421234375,0.57859375,0.16221875,1.0,2.23606797749979,5.0,-2,0.55,0,8,0.0
SF60-L40-S101,LINEAGE-6ca7820524bc75f9,SOLID_FRACTION,40,30.0,101,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.6,0,8,0.0
SF60-L40-S211,LINEAGE-da7edd8ce9b9b489,SOLID_FRACTION,40,30.0,211,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,747be574bb07a69d476235625eb065c451bd622f5801bf707500a0c7833435bf,0.394203125,0.394125,0.394125,0.394125,0.605796875,0.1709375,1.0,2.23606797749979,5.0,-7,0.6,0,8,0.0
SF60-L40-S307,LINEAGE-843ab07fcc10c42f,SOLID_FRACTION,40,30.0,307,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,14d954fafdc9a5f75d570dc9851875994d8dd07fa13ff4e0e20a3403eb222484,0.378078125,0.377953125,0.377953125,0.377953125,0.621921875,0.165125,1.0,2.23606797749979,5.0990195135927845,-4,0.6,0,8,0.0
SF60-L40-S401,LINEAGE-35ffbdf7c6010b57,SOLID_FRACTION,40,30.0,401,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,582e88cc4c9b8cff6f4b04b744a2ca25a3f921bfb717fa2a02791a03982dc36e,0.382015625,0.38196875,0.38196875,0.38196875,0.617984375,0.13834375,1.0,2.449489742783178,5.0,2,0.6,0,8,0.0
SF60-L40-S503,LINEAGE-a156966db45222e2,SOLID_FRACTION,40,30.0,503,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,99c4d3a46e702c529b24fdc6aff20dd1034870e1f4f6dd1638d89d8c192f0256,0.39928125,0.399171875,0.399171875,0.399171875,0.60071875,0.153,1.0,2.449489742783178,5.916079783099616,-2,0.6,0,8,0.0
SF60-L40-S601,LINEAGE-b29014f14329deae,SOLID_FRACTION,40,30.0,601,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,b768acb3bf494e0f294a7b73e9d8673d4c666cfff4891ebff6a6b065c187ec2c,0.349328125,0.349296875,0.349296875,0.349296875,0.650671875,0.1513125,1.0,2.23606797749979,5.385164807134504,0,0.6,0,8,0.0
SF60-L40-S701,LINEAGE-10d3819d55720b7f,SOLID_FRACTION,40,30.0,701,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,82aa4557ba6e0f9cca8a11f57148d2888fa4592638c13bea4928e3918f3eae17,0.3968125,0.39675,0.39675,0.39675,0.6031875,0.16721875,1.0,2.23606797749979,5.0,-2,0.6,0,8,0.0
SF60-L40-S809,LINEAGE-96b7bea488703442,SOLID_FRACTION,40,30.0,809,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,75329596971c2c12a141344bb9616af0648859d8237a51ebe4e3f60bf1348b9a,0.364421875,0.364265625,0.364265625,0.364265625,0.635578125,0.1648125,1.0,2.23606797749979,4.898979485566356,-3,0.6,0,8,0.0
SF64-L40-S101,LINEAGE-6ca7820524bc75f9,SOLID_FRACTION,40,30.0,101,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,0171f0fca58d27d8a498e72b871fafe6983af2bbb464216fd301358914e4038f,0.350640625,0.35046875,0.35046875,0.35046875,0.649359375,0.172625,1.0,2.0,4.358898943540674,-15,0.64,0,8,0.0
SF64-L40-S211,LINEAGE-da7edd8ce9b9b489,SOLID_FRACTION,40,30.0,211,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,c8bba183b7d8c0e41a43ce87d8f2b9995af1e786c404462e50c67c32668b4a3a,0.34303125,0.342890625,0.342890625,0.342890625,0.65696875,0.1760625,1.0,2.0,4.242640687119285,-8,0.64,0,8,0.0
SF64-L40-S307,LINEAGE-843ab07fcc10c42f,SOLID_FRACTION,40,30.0,307,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,bab66cd035e12a8ed09afc64ccb11e75d93106c94d8089c2cc0e5737a0ab36d4,0.325046875,0.324875,0.324875,0.324875,0.674953125,0.17375,1.0,2.0,4.123105625617661,-6,0.64,0,8,0.0
SF64-L40-S401,LINEAGE-35ffbdf7c6010b57,SOLID_FRACTION,40,30.0,401,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,6c9d030ff863d24b9ab4daa93e434aea8c9c84a9f8ffdf3e957f0c699e613270,0.34384375,0.34378125,0.34378125,0.34378125,0.65615625,0.1339375,1.0,2.23606797749979,5.0,2,0.64,0,8,0.0
SF64-L40-S503,LINEAGE-a156966db45222e2,SOLID_FRACTION,40,30.0,503,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,beabd4bfcf31ed32da262e975b201672f98d5fe6ec293831275d8ea86aa1c246,0.34421875,0.34390625,0.34390625,0.34390625,0.65578125,0.1509375,1.0,2.23606797749979,5.385164807134504,0,0.64,0,8,0.0
SF64-L40-S601,LINEAGE-b29014f14329deae,SOLID_FRACTION,40,30.0,601,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,b768acb3bf494e0f294a7b73e9d8673d4c666cfff4891ebff6a6b065c187ec2c,0.349328125,0.349296875,0.349296875,0.349296875,0.650671875,0.1513125,1.0,2.23606797749979,5.385164807134504,0,0.64,0,8,0.0
SF64-L40-S701,LINEAGE-10d3819d55720b7f,SOLID_FRACTION,40,30.0,701,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,2f46b0892fef544fa14924766692825fbe83d5b97a8cd5af909cad925cfb870a,0.35690625,0.356890625,0.356890625,0.356890625,0.64309375,0.16775,1.0,2.23606797749979,4.58257569495584,-1,0.64,0,8,0.0
SF64-L40-S809,LINEAGE-96b7bea488703442,SOLID_FRACTION,40,30.0,809,RELATED_NON_NESTED,RELATED_NON_NESTED,RELATED_NESTED_COMMON_RNG,,eb43acc3ac5ece775a0e619aa903121ceef555e80128afd7d980a52189442dec,0.33228125,0.332125,0.332125,0.332125,0.66771875,0.17071875,1.0,2.0,4.123105625617661,-2,0.64,0,8,0.0
