case_id,geometry_id,family,L,voxel_um,seed,relation,parent_id,direction,force,precision,purpose,status,geometry_sha256,K_gross_lu2,K_void_lu2,q_box_lu,phi_gross,phi_connected_x,phi_connected_y,phi_connected_z,solid_fraction,specific_interfacial_area_lu,pore_distance_q10,pore_distance_q50,pore_distance_q90,euler_characteristic,velocity_cv,flux_gini,top_10_flow_share,top_25_flow_share,normalized_flow_entropy,Mach,steps,wall_seconds,state_phis,state_amp,state_hlen,restriction_fraction,physical_lineage_id
DEP20-L40-S101-X,DEP20-L40-S101,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,61c787d1119392383c363247958b3008065607a14b77b14f2f70ddac1661fd1d,0.4036772647541625,1.2864285686534085,1.7300454203749824e-05,0.313796875,0.312609375,0.312609375,0.312609375,0.686203125,0.1975,1.0,2.0,4.242640687119285,-12,1.0334895716637693,0.5063231264309801,0.38577094089671726,0.621353469950075,0.8395763091794699,0.00043494909540125245,2600,1.0,0.55,0,8,0.2,LINEAGE-6ca7820524bc75f9
DEP20-L40-S307-X,DEP20-L40-S307,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,61bbadbb924b06da5855b675059f94cce5e18af5b2b4606db7a98bcac0abe67a,1.5571838041832218,4.524231136177874,6.673644875070952e-05,0.3441875,0.344015625,0.344015625,0.344015625,0.6558125,0.15015625,1.0,2.23606797749979,5.385164807134504,0,1.6379684258787144,0.6971406351296192,0.5765689894418238,0.7898214869861147,0.6720044739919002,0.0013506864909289464,3400,1.0,0.55,0,8,0.2,LINEAGE-843ab07fcc10c42f
DEP20-L40-S401-X,DEP20-L40-S401,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,7c062a258ed2e184e12ec7c0a1d96f381fec1c2885db7488a77c7f6bf3a2539e,1.4358763495459321,4.1072712242307885,6.153755783768282e-05,0.34959375,0.3495625,0.3495625,0.3495625,0.65040625,0.1315,1.0,2.449489742783178,5.196152422706632,3,1.106940624876443,0.5767692848992556,0.337088182917071,0.616035414390111,0.7584061404971559,0.0009591698580108178,1600,0.9,0.55,0,8,0.2,LINEAGE-35ffbdf7c6010b57
DEP20-L40-S503-X,DEP20-L40-S503,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,BASE-L40-S503,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,88030e90cc026f25d2f0c4db52a84f0a3d0c9f25760644b596ce4062fb76bd0d,0.4456093417181184,1.3578535385401884,1.9097543216490792e-05,0.328171875,0.328125,0.328125,0.328125,0.671828125,0.1478125,1.0,2.23606797749979,5.477225575051661,-3,0.9959609139786726,0.5023638494893803,0.3875251170478442,0.6139408430747484,0.8451995733164462,0.0005436697845875735,6800,1.4,0.55,0,8,0.2,LINEAGE-a156966db45222e2
DEP20-L40-S601-X,DEP20-L40-S601,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,BASE-L40-S601,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,af9e29ecbd3cd7e165987a50853987f48a0d41d163eb1383e7615b22d78f2deb,1.4488452577320208,4.341719178482434,6.209336818851519e-05,0.333703125,0.33365625,0.33365625,0.33365625,0.666296875,0.13853125,1.0,2.449489742783178,5.477225575051661,0,1.6430098840253515,0.6940916483124173,0.5587652292020729,0.761954965447514,0.6634568393154413,0.0014161330028751077,1800,0.9,0.55,0,8,0.2,LINEAGE-b29014f14329deae
DEP20-L40-S809-X,DEP20-L40-S809,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,BASE-L40-S809,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,a87602b909f7556ed6308393eab36274e03687c98feb5174d91b9cf03828e84c,0.40787667492969254,1.2098677788051688,1.7480428925558254e-05,0.337125,0.33675,0.33675,0.33675,0.662875,0.1678125,1.0,2.23606797749979,4.47213595499958,3,1.0499819514359685,0.5547418317679794,0.35153297727954835,0.6302393185808983,0.7985424746815108,0.0005716779046462767,1600,0.9,0.55,0,8,0.2,LINEAGE-96b7bea488703442
DEP30-L40-S101-X,DEP30-L40-S101,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,f33ea0e285a99b8a7103c7852f996bf729540058441d42624459d67a6c342758,0.27414817467679514,0.9984341421109024,1.1749207486148365e-05,0.274578125,0.27409375,0.27409375,0.27409375,0.725421875,0.16815625,1.0,1.7320508075688772,4.123105625617661,-12,1.1046968368256134,0.5358696858786934,0.41097711489350996,0.6488808566018299,0.8204337609771858,0.0003626073707747597,5600,1.3,0.55,0,8,0.3,LINEAGE-6ca7820524bc75f9
DEP30-L40-S307-X,DEP30-L40-S307,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,609d1060bf0cf2c8ef98f7b7ecfda84f7ed124537ebcac8e0a8176b6536ac684,1.1574035189363359,3.843000010994838,4.960300795441441e-05,0.301171875,0.30109375,0.30109375,0.30109375,0.698828125,0.1385625,1.0,2.23606797749979,5.196152422706632,-5,1.7262832958807584,0.7207066576723985,0.6033977176433963,0.8143887159982848,0.6429437885690901,0.001233949813600687,10000,1.7,0.55,0,8,0.3,LINEAGE-843ab07fcc10c42f
DEP30-L40-S401-X,DEP30-L40-S401,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,f1e276b3155860e659922e5afe4ca6c3170f732579db2746ad42d45be0373c3c,0.9234626547887358,3.018776683342481,3.957697091951726e-05,0.30590625,0.305890625,0.305890625,0.305890625,0.69409375,0.12909375,1.0,2.23606797749979,5.0,1,1.1249121849158117,0.5816761872477403,0.33866915083844423,0.6159291651749531,0.7486662562312564,0.0007493248102490067,13800,2.1,0.55,0,8,0.3,LINEAGE-35ffbdf7c6010b57
DEP30-L40-S503-X,DEP30-L40-S503,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,BASE-L40-S503,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,180c7355dfe195503c226e28c842cc5b8d343b482e551bbf03ae60b5e9eab24b,0.27142700125073393,0.9452240766158979,1.1632585767888601e-05,0.28715625,0.28703125,0.28703125,0.28703125,0.71284375,0.14275,1.0,2.23606797749979,5.385164807134504,-1,1.0353413962691562,0.5195767575186407,0.39647858477019315,0.632997344165017,0.8343877077493439,0.00041273897891512296,37600,4.5,0.55,0,8,0.3,LINEAGE-a156966db45222e2
DEP30-L40-S601-X,DEP30-L40-S601,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,BASE-L40-S601,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,31700e95ce538931c3da8e3fbc670f4907f1bf49028efae12dd6a8c5bf00b99d,1.0480261028773783,3.589322554939381,4.491540440903051e-05,0.291984375,0.291921875,0.291859375,0.291859375,0.708015625,0.125875,1.0,2.23606797749979,5.196152422706632,2,1.7766665448049572,0.7217814993228896,0.6043231624578739,0.7927593190048376,0.6287152042307149,0.0012777956324507877,1600,0.9,0.55,0,8,0.3,LINEAGE-b29014f14329deae
DEP30-L40-S809-X,DEP30-L40-S809,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,BASE-L40-S809,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,5a748d776e8e811c8f78785c04c6ebb7914ae5248158229dda122a568e64604f,0.25324371038761384,0.8584987268821063,1.085330187375488e-05,0.294984375,0.29459375,0.29459375,0.29459375,0.705015625,0.15934375,1.0,2.0,4.242640687119285,-7,1.085184638902916,0.5685304198557168,0.3655020696877422,0.6459747600252093,0.7872577974825369,0.00043388233351857443,31000,3.8,0.55,0,8,0.3,LINEAGE-96b7bea488703442
DEP40-L40-S101-X,DEP40-L40-S101,THROAT_RESTRICTION,40,30.0,101,PAIRED_TRANSFORMATION,BASE-L40-S101,X,1e-05,f32,SCORED,PASS,c007b488def3b6b96e929fbc97e8fa749bd2ee0253e2b4e5b5c3357ec7bc9486,0.18295971309527317,0.7774147947216494,7.841130561225995e-06,0.23534375,0.235171875,0.235171875,0.235171875,0.76465625,0.14359375,1.0,1.7320508075688772,4.123105625617661,-1,1.1785057625746238,0.5671856879290238,0.4342925974331565,0.6813001865768141,0.7979812517085162,0.00031967322955575133,7000,1.4,0.55,0,8,0.4,LINEAGE-6ca7820524bc75f9
DEP40-L40-S307-X,DEP40-L40-S307,THROAT_RESTRICTION,40,30.0,307,PAIRED_TRANSFORMATION,BASE-L40-S307,X,1e-05,f32,SCORED,PASS,7a688181cce01e9d5ef11e711fb69b74fca138910b4f58156a9359f72186e832,0.7938816028733681,3.075384213055841,3.40234972660015e-05,0.258140625,0.25790625,0.25790625,0.25790625,0.741859375,0.13415625,1.0,2.23606797749979,5.0,-2,1.8545745271314766,0.7454254534318042,0.6332330001225284,0.8388503412837052,0.6074757730808268,0.0010300362784770518,3000,1.0,0.55,0,8,0.4,LINEAGE-843ab07fcc10c42f
DEP40-L40-S401-X,DEP40-L40-S401,THROAT_RESTRICTION,40,30.0,401,PAIRED_TRANSFORMATION,BASE-L40-S401,X,1e-05,f32,SCORED,PASS,17cf93b97446cb73abb6dc7c8d0fc442ab306758c3ebbdb02306e822fa9483fb,0.5621340788432795,2.143887792501632,2.4091460521854842e-05,0.262203125,0.262203125,0.262203125,0.262203125,0.737796875,0.11796875,1.0,2.23606797749979,4.47213595499958,4,1.144921411737304,0.5872431698522873,0.3475897480005171,0.6151149388823434,0.7382999018210535,0.0006180120784162636,6800,1.4,0.55,0,8,0.4,LINEAGE-35ffbdf7c6010b57
DEP40-L40-S503-X,DEP40-L40-S503,THROAT_RESTRICTION,40,30.0,503,PAIRED_TRANSFORMATION,BASE-L40-S503,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,a4f3f1262c846a8b775caecaea5727f6bb54a47fe35717083495d58169c70fc9,0.1528476319504541,0.6210162801440491,6.5506127978766056e-06,0.246125,0.24603125,0.24603125,0.24603125,0.753875,0.1381875,1.0,2.23606797749979,5.0990195135927845,-9,1.0484795087690895,0.5259142245080118,0.4029952232549934,0.6432613851389183,0.829874631239579,0.00028963973891283214,5200,1.2,0.55,0,8,0.4,LINEAGE-a156966db45222e2
DEP40-L40-S601-X,DEP40-L40-S601,THROAT_RESTRICTION,40,30.0,601,PAIRED_TRANSFORMATION,BASE-L40-S601,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,0a513fddac3ede802f03c2aeaa921529ccb4aa988cdc27c7f5267e8224b62b5c,0.6947418565570873,2.7758446010521656,2.977465099530375e-05,0.25028125,0.25009375,0.25009375,0.25009375,0.74971875,0.12534375,1.0,2.23606797749979,4.898979485566356,5,1.9217770377756913,0.7475979757061373,0.6471631924015946,0.8223484800237829,0.5926050648976345,0.0010632469420979735,2000,0.9,0.55,0,8,0.4,LINEAGE-b29014f14329deae
DEP40-L40-S809-X,DEP40-L40-S809,THROAT_RESTRICTION,40,30.0,809,PAIRED_TRANSFORMATION,BASE-L40-S809,X,1e-05,f32,SCIENTIFIC_COMPLETION_BATCH_1,PASS,b40cc8df032b6d35ab3fd70cb64e6fecf7a4f05ff2b6e4cccd9f8c68879c7311,0.1483301931315203,0.5866476554453899,6.357008277065156e-06,0.25284375,0.2525625,0.2525625,0.2525625,0.74715625,0.15825,1.0,1.7320508075688772,4.123105625617661,-6,1.120473418324866,0.5827440797261669,0.3804780393859274,0.6576273288455592,0.774462040329998,0.00033488953274523155,37000,4.4,0.55,0,8,0.4,LINEAGE-96b7bea488703442
DIR-BASE-L40-S101-X,DIR-BASE-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.8201423407052879,2.0908663880313267,3.514895745879806e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.8872444439562771,0.44470631817738937,0.3440659955676682,0.5688169333184004,0.875529327674337,0.0006292507843505415,4000,1.1,0.55,0,8,0.0,LINEAGE-6ca7820524bc75f9
DIR-BASE-L40-S101-Y,DIR-BASE-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.7431370430888309,1.894549504369231,3.184873041809276e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.7268483628869075,0.3952116474754501,0.28211390844183704,0.49316408010261636,0.9062741105690001,0.0005503653511835865,1600,0.8,0.55,0,8,0.0,LINEAGE-6ca7820524bc75f9
DIR-BASE-L40-S101-Z,DIR-BASE-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,6be3b870f9991cfd2f7759553944b8fc6a7b9a83187558558ec98970aaedccac,0.6741624300784669,1.7187060040241349,2.8892675574791442e-05,0.39225,0.39215625,0.39215625,0.39215625,0.60775,0.17453125,1.0,2.23606797749979,4.898979485566356,-8,0.9676746715518637,0.46654864117893735,0.3704692467402575,0.5572734373731796,0.8618674957030176,0.0006093061380066658,8000,1.5,0.55,0,8,0.0,LINEAGE-6ca7820524bc75f9
DIR-BASE-L40-S211-X,DIR-BASE-L40-S211,DIRECTIONAL,40,30.0,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.6234082587284342,1.487958848311322,2.6717496802647186e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,0.9357184583960273,0.4973641596502785,0.3416044494124775,0.592656405100093,0.8448651745095448,0.0007465411071639842,2600,1.0,0.55,0,8,0.0,LINEAGE-da7edd8ce9b9b489
DIR-BASE-L40-S211-Y,DIR-BASE-L40-S211,DIRECTIONAL,40,30.0,211,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,1.9161941333408663,4.573596797710727,8.212260571460857e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,1.199207588938765,0.6038393353735007,0.4268416727310223,0.6882606437022419,0.7662245843150455,0.0011946440591207555,6400,1.3,0.55,0,8,0.0,LINEAGE-da7edd8ce9b9b489
DIR-BASE-L40-S211-Z,DIR-BASE-L40-S211,DIRECTIONAL,40,30.0,211,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,00ebf1abee9512445894480acf5438652b847791d98e272f51a52cf04b6cf96b,0.9436806962790945,2.2523892206258687,4.04434584119612e-05,0.41896875,0.418890625,0.418890625,0.418890625,0.58103125,0.1654375,1.0,2.449489742783178,5.385164807134504,-7,1.364114409223567,0.6055979408434334,0.5129508041910587,0.7035820722546353,0.7588675137840406,0.0012122445715893693,5800,1.3,0.55,0,8,0.0,LINEAGE-da7edd8ce9b9b489
DIR-BASE-L40-S307-X,DIR-BASE-L40-S307,DIRECTIONAL,40,30.0,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,2.6532356575802147,6.166954134197702,0.00011371009961058064,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4479323706400622,0.6512006705557938,0.5233249037166476,0.7436785987157789,0.7237028866357147,0.0017094421112985227,5000,1.2,0.55,0,8,0.0,LINEAGE-843ab07fcc10c42f
DIR-BASE-L40-S307-Y,DIR-BASE-L40-S307,DIRECTIONAL,40,30.0,307,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,1.15328499852384,2.68059705485839,4.9426499936736016e-05,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.375149505216749,0.60135046185085,0.5220107676822208,0.6929498299840142,0.7603854229113705,0.001255829471835144,4200,1.1,0.55,0,8,0.0,LINEAGE-843ab07fcc10c42f
DIR-BASE-L40-S307-Z,DIR-BASE-L40-S307,DIRECTIONAL,40,30.0,307,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,07f33c34838031e5d682aec695d25a7a6d57e0ca1e2d46b128f5c66bf1822f29,0.41844764389329553,0.9726039298772803,1.7933470452569814e-05,0.430234375,0.430109375,0.430109375,0.430109375,0.569765625,0.15815625,1.0,2.449489742783178,5.916079783099616,-4,1.4375077268150058,0.6412659314881485,0.4982593380668063,0.7463704991399827,0.7295064719886019,0.0007839233934860221,16400,2.3,0.55,0,8,0.0,LINEAGE-843ab07fcc10c42f
DIR-BASE-L40-S401-X,DIR-BASE-L40-S401,DIRECTIONAL,40,30.0,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,3.0731911713542965,7.032474076325621,0.0001317081930580413,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,1.0507146272724652,0.554479125803868,0.3219459873595395,0.6048079975117647,0.7848191732899084,0.0014508556434315292,6600,1.4,0.55,0,8,0.0,LINEAGE-35ffbdf7c6010b57
DIR-BASE-L40-S401-Y,DIR-BASE-L40-S401,DIRECTIONAL,40,30.0,401,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,3.393079963646433,7.764485042669183,0.00014541771272770428,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,1.1334458014975828,0.5841986807448339,0.3882350399306581,0.6403758080942532,0.7729853561617959,0.0015081053994391695,3600,1.1,0.55,0,8,0.0,LINEAGE-35ffbdf7c6010b57
DIR-BASE-L40-S401-Z,DIR-BASE-L40-S401,DIRECTIONAL,40,30.0,401,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,72db2abeb685dd9380d3d3996070eda11df5fa4956688eaaab2362cf5f024174,0.34828785716955263,0.7969973848273516,1.4926622450123687e-05,0.437,0.436953125,0.436953125,0.436953125,0.563,0.12596875,1.0,3.0,6.082762530298219,2,2.175783875490884,0.7773210791601127,0.6911544919196452,0.9082243653653272,0.5416004787009098,0.001046404787334823,7400,1.4,0.55,0,8,0.0,LINEAGE-35ffbdf7c6010b57
DIR-DEP30-L40-S101-X,DIR-DEP30-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,444d046c8ed99124500de171cf673b4920244bb78dff683655e4e43932c0f7d5,0.2768690984905185,1.008343612552961,1.1865818506736509e-05,0.274578125,0.27409375,0.27409375,0.27409375,0.725421875,0.16890625,1.0,1.7320508075688772,4.123105625617661,-13,1.09877661860608,0.5347999701349031,0.4063840992210578,0.6481921610411621,0.8212577940159428,0.00036184500552890954,34200,4.1,0.55,0,8,0.3,LINEAGE-3944bacd28ca7a5d
DIR-DEP30-L40-S101-Y,DIR-DEP30-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,444d046c8ed99124500de171cf673b4920244bb78dff683655e4e43932c0f7d5,0.22733454600105463,0.8279412134562963,9.742909114330914e-06,0.274578125,0.27409375,0.27409375,0.27409375,0.725421875,0.16890625,1.0,1.7320508075688772,4.123105625617661,-13,0.8323669818924355,0.45178809822653354,0.31513741108754173,0.5229695274516238,0.8729309884250471,0.00031326076166180426,43200,5.0,0.55,0,8,0.3,LINEAGE-3944bacd28ca7a5d
DIR-DEP30-L40-S101-Z,DIR-DEP30-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,444d046c8ed99124500de171cf673b4920244bb78dff683655e4e43932c0f7d5,0.1596690366567472,0.5815067629904865,6.842958713860596e-06,0.274578125,0.27409375,0.27409375,0.27409375,0.725421875,0.16890625,1.0,1.7320508075688772,4.123105625617661,-13,1.0636873616540536,0.4991064492317343,0.3934106893670497,0.607083938398362,0.8380896443353046,0.00034704586460954095,30800,3.7,0.55,0,8,0.3,LINEAGE-3944bacd28ca7a5d
DIR-DEP30-L40-S211-X,DIR-DEP30-L40-S211,DIRECTIONAL,40,30.0,211,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,6ef42e82dbc11b985ed8d6a5108476b02291752e918f766304e3b49258b636d2,0.11921515360280031,0.4064874709951636,5.109220868691443e-06,0.29328125,0.29296875,0.29296875,0.29296875,0.70671875,0.15253125,1.0,2.0,4.58257569495584,-2,1.0817742985693044,0.5574997318757225,0.39741021399381987,0.6419072024652666,0.8047471382325687,0.00036272300973888707,30200,3.7,0.55,0,8,0.3,LINEAGE-04c94c50693d4975
DIR-DEP30-L40-S211-Y,DIR-DEP30-L40-S211,DIRECTIONAL,40,30.0,211,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,6ef42e82dbc11b985ed8d6a5108476b02291752e918f766304e3b49258b636d2,0.7118417227795896,2.4271641053752657,3.0507502404839557e-05,0.29328125,0.29296875,0.29296875,0.29296875,0.70671875,0.15253125,1.0,2.0,4.58257569495584,-2,1.3888879593039594,0.6655787063575087,0.505725315409369,0.7560739877386036,0.7038244084145072,0.000810033703727172,4200,1.1,0.55,0,8,0.3,LINEAGE-04c94c50693d4975
DIR-DEP30-L40-S211-Z,DIR-DEP30-L40-S211,DIRECTIONAL,40,30.0,211,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,6ef42e82dbc11b985ed8d6a5108476b02291752e918f766304e3b49258b636d2,0.33303117075335287,1.1355351586688645,1.4272764460857984e-05,0.29328125,0.29296875,0.29296875,0.29296875,0.70671875,0.15253125,1.0,2.0,4.58257569495584,-2,1.5997736346110427,0.6705127907111872,0.5720215117096625,0.7704879299470839,0.693989855775139,0.0007647340298795137,46600,5.4,0.55,0,8,0.3,LINEAGE-04c94c50693d4975
DIR-DEP30-L40-S307-X,DIR-DEP30-L40-S307,DIRECTIONAL,40,30.0,307,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,9e4f2ac5aeb64ff163585ce413e4130acd07d64f1ff08b1cdd4f39277300e2e6,1.157342099241273,3.842796075301763,4.9600375681768856e-05,0.301171875,0.30109375,0.30109375,0.30109375,0.698828125,0.1385625,1.0,2.23606797749979,5.196152422706632,-5,1.726239591652513,0.7206929372596218,0.6033836098749258,0.8143805885197375,0.6429624138173676,0.0012338467769648213,20000,2.7,0.55,0,8,0.3,LINEAGE-16cd7602177a63b0
DIR-DEP30-L40-S307-Y,DIR-DEP30-L40-S307,DIRECTIONAL,40,30.0,307,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,9e4f2ac5aeb64ff163585ce413e4130acd07d64f1ff08b1cdd4f39277300e2e6,0.33009129244852337,1.096022968441271,1.414676967636529e-05,0.301171875,0.30109375,0.30109375,0.30109375,0.698828125,0.1385625,1.0,2.23606797749979,5.196152422706632,-5,1.6560722888093486,0.6689616591291982,0.5965652729067292,0.7454420019445993,0.6892610618785654,0.0007487416753156913,2600,1.0,0.55,0,8,0.3,LINEAGE-16cd7602177a63b0
DIR-DEP30-L40-S401-X,DIR-DEP30-L40-S401,DIRECTIONAL,40,30.0,401,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,b7be4b021aecb6584199249ce6cd361fd73f582f4c8e90a1c730e97ad357dac6,0.922460147321092,3.015499511111957,3.9534006313761096e-05,0.30590625,0.305875,0.305875,0.305875,0.69409375,0.129125,1.0,2.23606797749979,5.0,3,1.1258957770083067,0.581688871370541,0.33959780338721013,0.6155063023873538,0.748431021722586,0.0007518222892545544,2800,1.0,0.55,0,8,0.3,LINEAGE-749e3aeee3777660
DIR-DEP30-L40-S401-Y,DIR-DEP30-L40-S401,DIRECTIONAL,40,30.0,401,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,b7be4b021aecb6584199249ce6cd361fd73f582f4c8e90a1c730e97ad357dac6,1.1514584864632433,3.7640894439497177,4.934822084842472e-05,0.30590625,0.305875,0.305875,0.305875,0.69409375,0.129125,1.0,2.23606797749979,5.0,3,1.3071824843537867,0.6400926998166101,0.44497098218372755,0.7044375938479381,0.7190905453828459,0.0009231614775158468,3000,1.0,0.55,0,8,0.3,LINEAGE-749e3aeee3777660
DIR-H2-L40-S101-X,DIR-H2-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,X,1e-05,f32,SCORED_DIRECTIONAL,PASS,820efa037dee0d30a1201cdf34364d3fc78f9ef3a324f74cfc85d74612d95d89,1.1320159315330982,2.6616098316722367,4.8514968494275646e-05,0.4253125,0.4253125,0.4253125,0.4253125,0.5746875,0.17846875,1.0,2.23606797749979,4.123105625617661,1,0.813095439776965,0.4397589363748847,0.31826823383237823,0.5136001505350373,0.8738875034555589,0.0006547355150167913,4000,1.1,0.55,2,8,0.0,LINEAGE-5a0a09de25a0567c
DIR-H2-L40-S101-Y,DIR-H2-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,Y,1e-05,f32,SCORED_DIRECTIONAL,PASS,820efa037dee0d30a1201cdf34364d3fc78f9ef3a324f74cfc85d74612d95d89,0.6678147309811866,1.5701742388977202,2.8620631327765145e-05,0.4253125,0.4253125,0.4253125,0.4253125,0.5746875,0.17846875,1.0,2.23606797749979,4.123105625617661,1,1.3220119323634898,0.5250821328956873,0.4753930724909028,0.637049205662358,0.8109332819764401,0.0008891785432190613,7800,1.5,0.55,2,8,0.0,LINEAGE-5a0a09de25a0567c
DIR-H2-L40-S101-Z,DIR-H2-L40-S101,DIRECTIONAL,40,30.0,101,INDEPENDENT_REALIZATIONS,,Z,1e-05,f32,SCORED_DIRECTIONAL,PASS,820efa037dee0d30a1201cdf34364d3fc78f9ef3a324f74cfc85d74612d95d89,1.3019592290368132,3.0611826105200604,5.5798252673006294e-05,0.4253125,0.4253125,0.4253125,0.4253125,0.5746875,0.17846875,1.0,2.23606797749979,4.123105625617661,1,1.1989310686852375,0.5509269159442518,0.4161478555717857,0.6308378676614643,0.804904916020182,0.000893617385688634,6800,1.4,0.55,2,8,0.0,LINEAGE-5a0a09de25a0567c
